"subid","site","age","cond","order","q","answer","polite","q_kind"
"3FE2ER","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3HSYG7","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3IQ1VM","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"3JRJSW","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3JV9LG","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3K9FOB","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3LUY3G","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3M0NZ3","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3MD9PL","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3MYYFC","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"3NKQQ8","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3PIWWX","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"3QBD8R","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3QFUFY","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3QXNC7","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3R08VX","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3RANCT","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"3RSDUR","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3WRFBP","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3WSELT","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3X87C8","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3XXU1S","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3YT88D","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3Z2R0D","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3ZGVPD","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"3180JW","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"33FOTY","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"34QN5I","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"36DSNE","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"37KGEN","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"37QW5D","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"38SKSK","US","adult","expt","2","trial1_nice",0,"polite","niceness"
"39ASUF","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"39GHHA","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"39KFRK","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"39LOEL","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3AQF3R","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3C8HJ7","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"3E337G","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3F6KKY","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3FDJT1","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"3GS6S8","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"3HFNH7","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"3J4Q2Z","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"3KXIR2","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3LKC68","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"3LKC68","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"3NPFYT","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"3OONKJ","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"3QILPR","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"3QRYMN","US","adult","expt","2","trial1_nice",0,"polite","niceness"
"3R9WAS","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3RSDUR","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"3RWE2M","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"3S4AW7","US","adult","expt","2","trial1_nice",0,"polite","niceness"
"3UNH76","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3X31TU","US","adult","cont","2","trial1_nice",0,"polite","niceness"
"3XM0HY","US","adult","cont","2","trial1_nice",1,"polite","niceness"
"3Z3ZLG","US","adult","expt","2","trial1_nice",1,"polite","niceness"
"3Z4XG4","US","adult","expt","2","trial1_nice",0,"polite","niceness"
"3018Q3","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"30MVJZ","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"30ZX6P","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"31LM9E","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"326O15","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"32KTQ2","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"33LK57","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"33LKR6","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"33OOO7","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"33SA9F","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"36NEMU","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"37U1UT","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3B2X28","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"3BEFOD","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3C2NJ6","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3CN4LG","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"3FE2ER","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"3HSYG7","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3IQ1VM","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3JRJSW","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"3JV9LG","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3K9FOB","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"3LUY3G","India","adult","cont","2","trial2_nice",0,"honest","niceness"
"3M0NZ3","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3MD9PL","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3MYYFC","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3NKQQ8","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3PIWWX","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3QBD8R","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3QFUFY","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3QXNC7","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3R08VX","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3RANCT","India","adult","cont","2","trial2_nice",0,"honest","niceness"
"3RSDUR","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3WRFBP","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3WSELT","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"3X87C8","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3XXU1S","India","adult","expt","2","trial2_nice",0,"honest","niceness"
"3YT88D","India","adult","expt","2","trial2_nice",1,"honest","niceness"
"3Z2R0D","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3ZGVPD","India","adult","cont","2","trial2_nice",1,"honest","niceness"
"3180JW","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"33FOTY","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"34QN5I","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"36DSNE","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"37KGEN","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"37QW5D","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"38SKSK","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"39ASUF","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"39GHHA","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"39KFRK","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"39LOEL","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3AQF3R","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3C8HJ7","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3E337G","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3F6KKY","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3FDJT1","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3GS6S8","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3HFNH7","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"3J4Q2Z","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"3KXIR2","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3LKC68","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"3LKC68","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3NPFYT","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3OONKJ","US","adult","cont","2","trial2_nice",1,"honest","niceness"
"3QILPR","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3QRYMN","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3R9WAS","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3RSDUR","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3RWE2M","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3S4AW7","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3UNH76","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3X31TU","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3XM0HY","US","adult","cont","2","trial2_nice",0,"honest","niceness"
"3Z3ZLG","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3Z4XG4","US","adult","expt","2","trial2_nice",0,"honest","niceness"
"3018Q3","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"30MVJZ","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"30ZX6P","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"31LM9E","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"326O15","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"32KTQ2","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"33LK57","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"33LKR6","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"33OOO7","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"33SA9F","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"36NEMU","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"37U1UT","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3B2X28","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"3BEFOD","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3C2NJ6","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3CN4LG","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3FE2ER","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"3HSYG7","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3IQ1VM","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3JRJSW","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"3JV9LG","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3K9FOB","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"3LUY3G","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3M0NZ3","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3MD9PL","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3MYYFC","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3NKQQ8","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3PIWWX","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3QBD8R","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"3QFUFY","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3QXNC7","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3R08VX","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3RANCT","India","adult","cont","2","trial3_nice",0,"honest","niceness"
"3RSDUR","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3WRFBP","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3WSELT","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"3X87C8","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3XXU1S","India","adult","expt","2","trial3_nice",0,"honest","niceness"
"3YT88D","India","adult","expt","2","trial3_nice",1,"honest","niceness"
"3Z2R0D","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3ZGVPD","India","adult","cont","2","trial3_nice",1,"honest","niceness"
"3180JW","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"33FOTY","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"34QN5I","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"36DSNE","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"37KGEN","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"37QW5D","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"38SKSK","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"39ASUF","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"39GHHA","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"39KFRK","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"39LOEL","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3AQF3R","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3C8HJ7","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"3E337G","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3F6KKY","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3FDJT1","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"3GS6S8","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"3HFNH7","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"3J4Q2Z","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"3KXIR2","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3LKC68","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"3LKC68","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"3NPFYT","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"3OONKJ","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"3QILPR","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"3QRYMN","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3R9WAS","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3RSDUR","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"3RWE2M","US","adult","cont","2","trial3_nice",1,"honest","niceness"
"3S4AW7","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3UNH76","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3X31TU","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"3XM0HY","US","adult","cont","2","trial3_nice",0,"honest","niceness"
"3Z3ZLG","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3Z4XG4","US","adult","expt","2","trial3_nice",0,"honest","niceness"
"3018Q3","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"30MVJZ","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"30ZX6P","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"31LM9E","India","adult","expt","2","trial4_nice",0,"polite","niceness"
"326O15","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"32KTQ2","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"33LK57","India","adult","cont","2","trial4_nice",1,"polite","niceness"
"33LKR6","India","adult","expt","2","trial4_nice",0,"polite","niceness"
"33OOO7","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"33SA9F","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"36NEMU","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"37U1UT","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3B2X28","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3BEFOD","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3C2NJ6","India","adult","cont","2","trial4_nice",1,"polite","niceness"
"3CN4LG","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3FE2ER","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3HSYG7","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3IQ1VM","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3JRJSW","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3JV9LG","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3K9FOB","India","adult","expt","2","trial4_nice",0,"polite","niceness"
"3LUY3G","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3M0NZ3","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3MD9PL","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3MYYFC","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3NKQQ8","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3PIWWX","India","adult","cont","2","trial4_nice",1,"polite","niceness"
"3QBD8R","India","adult","expt","2","trial4_nice",0,"polite","niceness"
"3QFUFY","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3QXNC7","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3R08VX","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3RANCT","India","adult","cont","2","trial4_nice",1,"polite","niceness"
"3RSDUR","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3WRFBP","India","adult","cont","2","trial4_nice",1,"polite","niceness"
"3WSELT","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3X87C8","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3XXU1S","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3YT88D","India","adult","expt","2","trial4_nice",1,"polite","niceness"
"3Z2R0D","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3ZGVPD","India","adult","cont","2","trial4_nice",0,"polite","niceness"
"3180JW","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"33FOTY","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"34QN5I","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"36DSNE","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"37KGEN","US","adult","cont","2","trial4_nice",1,"polite","niceness"
"37QW5D","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"38SKSK","US","adult","expt","2","trial4_nice",0,"polite","niceness"
"39ASUF","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"39GHHA","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"39KFRK","US","adult","cont","2","trial4_nice",1,"polite","niceness"
"39LOEL","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3AQF3R","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3C8HJ7","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3E337G","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3F6KKY","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3FDJT1","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3GS6S8","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3HFNH7","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3J4Q2Z","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3KXIR2","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3LKC68","US","adult","cont","2","trial4_nice",1,"polite","niceness"
"3LKC68","US","adult","cont","2","trial4_nice",1,"polite","niceness"
"3NPFYT","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3OONKJ","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3QILPR","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3QRYMN","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3R9WAS","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3RSDUR","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3RWE2M","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3S4AW7","US","adult","expt","2","trial4_nice",0,"polite","niceness"
"3UNH76","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3X31TU","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3XM0HY","US","adult","cont","2","trial4_nice",0,"polite","niceness"
"3Z3ZLG","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3Z4XG4","US","adult","expt","2","trial4_nice",1,"polite","niceness"
"3018Q3","India","adult","expt","2","trial1_mean",1,"polite","meanness"
"30MVJZ","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"30ZX6P","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"31LM9E","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"326O15","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"32KTQ2","India","adult","expt","2","trial1_mean",1,"polite","meanness"
"33LK57","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"33LKR6","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"33OOO7","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"33SA9F","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"36NEMU","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"37U1UT","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"3B2X28","India","adult","expt","2","trial1_mean",1,"polite","meanness"
"3BEFOD","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3C2NJ6","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"3CN4LG","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3FE2ER","India","adult","expt","2","trial1_mean",1,"polite","meanness"
"3HSYG7","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3IQ1VM","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"3JRJSW","India","adult","expt","2","trial1_mean",1,"polite","meanness"
"3JV9LG","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3K9FOB","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3LUY3G","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"3M0NZ3","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3MD9PL","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3MYYFC","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"3NKQQ8","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"3PIWWX","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"3QBD8R","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3QFUFY","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"3QXNC7","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3R08VX","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"3RANCT","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"3RSDUR","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"3WRFBP","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"3WSELT","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3X87C8","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3XXU1S","India","adult","expt","2","trial1_mean",0,"polite","meanness"
"3YT88D","India","adult","expt","2","trial1_mean",1,"polite","meanness"
"3Z2R0D","India","adult","cont","2","trial1_mean",1,"polite","meanness"
"3ZGVPD","India","adult","cont","2","trial1_mean",0,"polite","meanness"
"3180JW","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"33FOTY","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"34QN5I","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"36DSNE","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"37KGEN","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"37QW5D","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"38SKSK","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"39ASUF","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"39GHHA","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"39KFRK","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"39LOEL","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3AQF3R","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3C8HJ7","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3E337G","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3F6KKY","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3FDJT1","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3GS6S8","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3HFNH7","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3J4Q2Z","US","adult","cont","2","trial1_mean",1,"polite","meanness"
"3KXIR2","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3LKC68","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3LKC68","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3NPFYT","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3OONKJ","US","adult","cont","2","trial1_mean",1,"polite","meanness"
"3QILPR","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3QRYMN","US","adult","expt","2","trial1_mean",1,"polite","meanness"
"3R9WAS","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3RSDUR","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3RWE2M","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3S4AW7","US","adult","expt","2","trial1_mean",1,"polite","meanness"
"3UNH76","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3X31TU","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3XM0HY","US","adult","cont","2","trial1_mean",0,"polite","meanness"
"3Z3ZLG","US","adult","expt","2","trial1_mean",0,"polite","meanness"
"3Z4XG4","US","adult","expt","2","trial1_mean",1,"polite","meanness"
"3018Q3","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"30MVJZ","India","adult","cont","2","trial2_mean",1,"honest","meanness"
"30ZX6P","India","adult","cont","2","trial2_mean",0,"honest","meanness"
"31LM9E","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"326O15","India","adult","cont","2","trial2_mean",0,"honest","meanness"
"32KTQ2","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"33LK57","India","adult","cont","2","trial2_mean",0,"honest","meanness"
"33LKR6","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"33OOO7","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"33SA9F","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"36NEMU","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"37U1UT","India","adult","cont","2","trial2_mean",0,"honest","meanness"
"3B2X28","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"3BEFOD","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"3C2NJ6","India","adult","cont","2","trial2_mean",1,"honest","meanness"
"3CN4LG","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"3FE2ER","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"3HSYG7","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"3IQ1VM","India","adult","cont","2","trial2_mean",0,"honest","meanness"
"3JRJSW","India","adult","expt","2","trial2_mean",0,"honest","meanness"
"3JV9LG","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"3K9FOB","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"3LUY3G","India","adult","cont","2","trial2_mean",1,"honest","meanness"
"3M0NZ3","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"3MD9PL","India","adult","expt","2","trial2_mean",1,"honest","meanness"
"3MYYFC","India","adult","cont","2","trial2_mean",0,"honest","meanness"
"3NKQQ8","India","adult","cont","2","trial2_mean",1,"honest","meanness"
